age,experience,education,job_level,department,job_role,performance_rating,projects_completed,certifications,weekly_hours,overtime_hours,team_size,leadership_score,skill_match,years_in_role,promotion_count,employment_type,location_type,company_size,job_satisfaction,salary
25,4,Masters,Senior,Finance,Manager,1,17,0,49,0,9,6.753276008,6.645221612,4,0,Part-time,Urban,Small,5,63566.54194
40,16,Bachelors,Mid,HR,Manager,5,9,2,45,7,10,2.066054945,8.905218897,7,0,Contract,Urban,Large,1,108809.3176
40,18,Masters,Senior,Sales,Analyst,4,1,3,44,4,5,1.421983481,2.643267182,6,0,Full-time,Urban,Medium,4,101624.9041
44,11,PhD,Senior,Sales,Manager,1,11,2,49,10,6,4.928130398,9.021002993,5,4,Contract,Semi-Urban,Small,1,63999.33399
37,11,Bachelors,Junior,Sales,Analyst,1,19,6,45,14,14,2.290893676,5.92353259,8,2,Part-time,Urban,Small,5,76125.13278
27,21,PhD,Junior,IT,Engineer,5,13,3,57,3,8,2.485308459,3.436619224,4,4,Part-time,Rural,Small,3,100967.2515
34,5,PhD,Mid,Sales,Manager,4,18,3,36,12,11,9.92240191,7.346280667,3,1,Full-time,Urban,Large,4,62708.93871
22,21,Bachelors,Mid,Sales,Analyst,3,2,3,50,11,5,9.654738093,3.929921663,8,4,Contract,Urban,Medium,3,92730.64409
27,21,PhD,Junior,IT,Engineer,5,13,3,57,3,8,2.485308459,3.436619224,4,4,Part-time,Rural,Small,3,100967.2515
43,19,Bachelors,Senior,HR,Clerk,1,6,1,43,1,1,9.27313904,4.516912527,7,3,Part-time,Urban,Large,1,101754.4341
24,1,Masters,Mid,HR,Manager,3,18,3,45,7,5,5.195515697,5.187672217,8,4,Full-time,Semi-Urban,Small,2,57747.72236
34,5,PhD,Mid,Sales,Manager,4,18,3,36,12,11,9.92240191,7.346280667,3,1,Full-time,Urban,Large,4,62708.93871
29,28,Masters,Senior,HR,Manager,5,19,5,32,3,1,2.527042486,8.320361411,4,2,Part-time,Rural,Medium,2,114971.4762
27,21,PhD,Junior,IT,Clerk,3,12,7,59,10,9,1.103532532,2.247633604,8,1,Part-time,Rural,Medium,1,87762.69286
50,3,Masters,Junior,Finance,Analyst,2,19,8,30,3,6,7.982277525,8.644853831,5,4,Full-time,Urban,Large,1,62997.10212
26,18,PhD,Mid,HR,Manager,2,19,6,39,4,14,1.244816585,7.211891484,8,2,Part-time,Semi-Urban,Small,4,79999.08637
33,19,Masters,Senior,Finance,Engineer,5,7,9,31,19,13,4.301078423,7.288423088,5,3,Contract,Semi-Urban,Medium,3,99002.18613
52,14,PhD,Junior,IT,Analyst,1,17,1,59,17,11,9.862037065,8.282732053,3,1,Part-time,Semi-Urban,Medium,2,95516.31553
37,18,Bachelors,Junior,Finance,Clerk,4,2,0,41,15,5,5.81246795,3.757759891,7,3,Part-time,Urban,Large,4,99234.77982
31,21,Bachelors,Mid,HR,Engineer,1,6,9,51,1,7,6.297300033,7.168184348,9,2,Full-time,Rural,Large,3,93604.12125
33,26,PhD,Mid,Finance,Manager,3,14,1,53,3,11,7.556814045,2.036093784,4,2,Part-time,Urban,Medium,2,92308.12659
23,15,PhD,Junior,HR,Clerk,2,14,3,48,12,13,1.673129765,7.058181882,3,2,Part-time,Semi-Urban,Medium,5,86989.94802
37,4,PhD,Mid,Sales,Engineer,1,4,9,59,14,1,1.173124636,2.338009682,3,0,Contract,Urban,Medium,4,37920.73625
40,12,Masters,Senior,Sales,Clerk,4,7,9,58,6,13,5.944319492,4.632325007,2,0,Full-time,Semi-Urban,Large,5,95098.1095
44,11,PhD,Senior,Sales,Manager,1,11,2,49,10,6,4.928130398,9.021002993,5,4,Contract,Semi-Urban,Small,1,63999.33399
27,21,PhD,Junior,IT,Engineer,5,13,3,57,3,8,2.485308459,3.436619224,4,4,Part-time,Rural,Small,3,100967.2515
30,21,Bachelors,Mid,HR,Manager,5,4,0,54,17,9,7.553821414,5.151107709,7,3,Part-time,Rural,Medium,2,120411.1507
41,22,Bachelors,Mid,Finance,Manager,2,16,4,57,8,3,6.211363012,6.145073515,8,3,Contract,Rural,Medium,1,108598.4512
27,21,PhD,Junior,IT,Engineer,5,13,3,57,3,8,2.485308459,3.436619224,4,4,Part-time,Rural,Small,3,100967.2515
35,2,PhD,Junior,Finance,Analyst,3,5,2,55,9,8,6.386020516,2.732435628,5,2,Part-time,Semi-Urban,Small,3,59399.94327
55,25,Bachelors,Senior,HR,Engineer,2,6,4,46,3,12,6.651480695,5.482468354,7,1,Full-time,Rural,Medium,5,115306.4427
47,9,Masters,Mid,IT,Clerk,1,3,0,54,7,2,6.61891245,2.727342072,4,3,Contract,Semi-Urban,Small,2,67753.72294
55,2,Masters,Mid,Sales,Clerk,2,9,0,41,1,12,3.491763672,4.40547969,8,2,Full-time,Semi-Urban,Large,2,41523.3393
27,23,Masters,Mid,IT,Clerk,2,3,4,42,5,11,7.972423504,4.965613616,5,0,Full-time,Rural,Small,3,93128.15984
49,16,Masters,Junior,Sales,Clerk,1,18,8,30,11,13,1.074557271,1.092739055,5,4,Part-time,Urban,Large,4,72843.84414
39,16,Bachelors,Junior,IT,Clerk,4,10,5,52,11,4,5.771707568,6.371175319,4,4,Part-time,Semi-Urban,Small,4,98155.11795
32,27,PhD,Senior,Sales,Analyst,1,8,4,55,0,13,5.013422449,4.636595126,8,0,Part-time,Rural,Medium,1,110410.3366
36,4,Masters,Junior,Finance,Engineer,4,8,4,33,16,11,8.146764542,6.761617403,0,1,Part-time,Urban,Medium,5,83030.70543
50,10,PhD,Junior,Finance,Manager,2,4,8,57,13,3,5.918406837,9.314301533,4,3,Part-time,Rural,Small,4,90100.56868
32,14,Bachelors,Mid,Sales,Engineer,5,11,6,48,13,5,7.295706153,4.983092501,8,0,Full-time,Urban,Large,1,83227.41715
29,21,Bachelors,Junior,Finance,Manager,5,6,9,57,12,11,6.106541795,2.673031288,8,2,Part-time,Semi-Urban,Medium,1,90024.17934
31,19,Bachelors,Junior,HR,Manager,5,17,3,43,8,12,6.333234031,7.650584313,8,3,Contract,Urban,Large,3,110570.9352
29,28,Masters,Senior,HR,Manager,5,19,5,32,3,1,2.527042486,8.320361411,4,2,Part-time,Rural,Medium,2,114971.4762
43,19,Bachelors,Senior,HR,Clerk,1,6,1,43,1,1,9.27313904,4.516912527,7,3,Part-time,Urban,Large,1,101754.4341
54,19,Masters,Junior,IT,Clerk,1,4,4,37,8,10,4.723238967,7.87743138,6,0,Full-time,Urban,Medium,2,76318.15662
42,7,PhD,Senior,IT,Analyst,4,9,2,37,18,3,5.565417315,8.836824487,7,3,Full-time,Rural,Large,1,87770.6067
24,5,Masters,Mid,Sales,Clerk,5,10,3,35,1,8,7.18889442,8.160680517,0,4,Part-time,Rural,Medium,2,66187.71104
26,19,PhD,Mid,Sales,Clerk,1,15,7,33,12,5,5.02881131,3.495473495,3,2,Full-time,Rural,Medium,4,70968.3795
46,2,Bachelors,Mid,IT,Manager,3,3,2,39,4,9,8.06381227,6.053601513,1,3,Contract,Urban,Medium,5,54061.13409
51,7,Bachelors,Senior,IT,Engineer,5,1,7,51,2,11,9.351654896,8.527303455,6,2,Full-time,Semi-Urban,Large,2,76416.41904
32,18,Masters,Junior,Sales,Manager,4,13,6,55,11,7,8.967906218,3.891810228,9,4,Full-time,Urban,Medium,5,102194.0785
37,11,Bachelors,Junior,Sales,Analyst,1,19,6,45,14,14,2.290893676,5.92353259,8,2,Part-time,Urban,Small,5,76125.13278
51,7,Bachelors,Senior,IT,Engineer,5,1,7,51,2,11,9.351654896,8.527303455,6,2,Full-time,Semi-Urban,Large,2,76416.41904
38,16,PhD,Junior,Finance,Engineer,3,15,3,36,7,2,1.911740704,9.682937689,5,2,Contract,Semi-Urban,Small,1,96437.26593
29,28,PhD,Senior,IT,Analyst,3,2,9,30,6,7,5.003917063,3.666449412,9,0,Full-time,Semi-Urban,Small,4,108891.6564
52,1,Masters,Mid,Sales,Clerk,2,15,8,47,7,1,7.681199997,8.016237116,4,1,Full-time,Semi-Urban,Large,4,51450.68454
35,14,Masters,Junior,HR,Engineer,1,19,9,35,13,13,7.275041884,7.485768273,0,4,Full-time,Urban,Small,3,69277.96381
26,26,Masters,Senior,IT,Manager,3,8,0,46,11,2,8.886946109,4.403140791,5,0,Full-time,Semi-Urban,Small,2,100779.7151
46,25,Bachelors,Mid,IT,Engineer,2,4,8,42,7,10,6.477867853,3.394342814,2,4,Part-time,Urban,Large,2,92125.07923
25,18,Masters,Senior,IT,Analyst,5,1,9,55,14,13,7.518521609,4.683557966,2,0,Full-time,Rural,Large,1,94715.79117
45,26,PhD,Junior,Sales,Analyst,3,3,4,52,7,7,5.161135602,3.691446442,5,0,Contract,Semi-Urban,Medium,5,94991.87133
30,16,Masters,Senior,Sales,Engineer,2,14,8,37,18,9,2.505524708,6.648829439,2,1,Part-time,Urban,Medium,4,82874.12003
50,17,Masters,Senior,IT,Analyst,5,6,4,44,1,8,2.492211741,3.157928018,9,0,Part-time,Rural,Large,5,75468.72536
27,0,PhD,Mid,Sales,Clerk,3,19,8,37,7,11,7.735578481,5.232771432,5,0,Full-time,Urban,Small,1,59655.9042
25,8,PhD,Senior,Sales,Clerk,2,5,2,37,7,9,7.88642111,2.691148388,5,3,Contract,Semi-Urban,Small,1,62746.79918
45,27,Masters,Mid,Sales,Clerk,3,18,1,40,4,11,5.524392913,6.466675204,7,4,Part-time,Urban,Small,2,124511.4032
23,9,PhD,Mid,HR,Manager,3,17,6,54,16,5,2.777141581,1.858099202,7,2,Part-time,Urban,Small,3,61587.86062
33,6,PhD,Junior,IT,Clerk,4,13,1,48,10,12,2.800110376,9.991587513,9,3,Part-time,Rural,Small,3,72728.01539
28,15,PhD,Junior,HR,Clerk,1,11,1,32,8,4,3.716024259,2.915563316,7,2,Contract,Semi-Urban,Small,4,80767.70024
36,23,Masters,Mid,HR,Engineer,4,1,4,36,17,12,6.626758426,8.686868744,3,4,Part-time,Urban,Medium,1,116050.0009
24,7,Masters,Junior,Finance,Manager,1,2,3,56,7,3,7.912019568,7.832916889,3,1,Full-time,Urban,Medium,4,57545.51983
29,22,Masters,Mid,Sales,Clerk,5,11,1,57,8,6,1.936899382,8.529514661,1,2,Full-time,Rural,Medium,3,97633.31697
58,17,Bachelors,Junior,HR,Manager,1,6,8,54,5,1,5.675067185,3.543917307,9,3,Contract,Rural,Large,4,69022.76795
36,27,Bachelors,Senior,Finance,Clerk,2,18,9,35,8,1,6.205779531,7.781422374,5,2,Contract,Semi-Urban,Large,2,108761.4864
42,20,Masters,Mid,Sales,Clerk,2,8,0,49,9,5,3.423082989,7.255237163,6,0,Part-time,Semi-Urban,Large,5,103827.3676
48,15,Masters,Senior,Finance,Manager,4,14,4,47,0,13,7.126727427,4.356866868,9,2,Contract,Urban,Small,2,77297.96767
34,13,PhD,Junior,Finance,Engineer,5,14,7,55,14,8,1.952535649,5.901315618,9,2,Full-time,Rural,Medium,5,82579.11439
57,4,Masters,Senior,Finance,Engineer,1,18,6,50,11,7,5.981129071,2.132582251,3,3,Contract,Semi-Urban,Medium,4,68909.22777
55,7,Bachelors,Junior,Finance,Manager,3,1,2,59,3,11,7.174794071,3.866120139,0,1,Contract,Semi-Urban,Large,5,74161.13824
38,5,PhD,Senior,Sales,Engineer,4,6,5,41,11,14,7.464773819,2.119916118,1,4,Contract,Semi-Urban,Large,4,78902.67316
32,9,PhD,Senior,Finance,Analyst,1,13,6,50,4,2,2.842334869,1.768498895,0,4,Part-time,Urban,Medium,3,68734.53354
49,4,Bachelors,Senior,HR,Analyst,1,15,1,32,6,11,8.722735475,3.555157688,7,1,Part-time,Rural,Small,5,69126.9247
48,23,Bachelors,Senior,Sales,Analyst,3,3,7,44,6,6,1.138981923,3.859071299,2,3,Part-time,Rural,Medium,3,94774.86748
31,21,Bachelors,Mid,HR,Engineer,1,6,9,51,1,7,6.297300033,7.168184348,9,2,Full-time,Rural,Large,3,93604.12125
32,18,Masters,Junior,Sales,Manager,4,13,6,55,11,7,8.967906218,3.891810228,9,4,Full-time,Urban,Medium,5,102194.0785
36,10,Masters,Senior,IT,Engineer,2,13,7,57,5,9,5.758056346,4.016001695,3,0,Part-time,Rural,Medium,2,68759.25838
49,26,Bachelors,Senior,Finance,Engineer,4,17,1,40,5,11,4.154839679,7.276017327,4,3,Full-time,Rural,Medium,2,117251.0605
53,25,PhD,Senior,Sales,Analyst,5,6,1,57,6,9,2.044429714,7.951111375,4,4,Full-time,Semi-Urban,Small,4,106011.7634
40,16,Bachelors,Mid,HR,Manager,5,9,2,45,7,10,2.066054945,8.905218897,7,0,Contract,Urban,Large,1,108809.3176
36,23,Masters,Mid,HR,Engineer,4,1,4,36,17,12,6.626758426,8.686868744,3,4,Part-time,Urban,Medium,1,116050.0009
41,6,Bachelors,Senior,Sales,Manager,2,8,2,46,7,9,4.695557862,8.096600553,5,4,Part-time,Rural,Medium,3,73916.47853
32,9,PhD,Senior,Finance,Analyst,1,13,6,50,4,2,2.842334869,1.768498895,0,4,Part-time,Urban,Medium,3,68734.53354
33,5,PhD,Mid,Sales,Clerk,5,3,4,53,10,7,2.64372239,8.366868808,5,2,Part-time,Urban,Medium,2,74801.96496
23,10,Bachelors,Senior,Finance,Clerk,1,14,0,51,5,9,2.74618569,4.333806375,0,0,Contract,Rural,Small,3,58872.75334
52,8,Bachelors,Senior,Sales,Analyst,3,8,7,35,18,11,3.97115801,3.870881983,7,1,Part-time,Urban,Medium,4,75173.21639
30,4,Masters,Senior,Sales,Analyst,4,8,3,45,14,10,1.824052034,6.477917644,3,4,Contract,Urban,Medium,5,53118.55321
29,13,PhD,Junior,HR,Analyst,3,10,0,37,7,3,2.08300343,7.29703515,8,4,Contract,Semi-Urban,Large,1,90867.44561
55,7,Bachelors,Junior,Finance,Manager,3,1,2,59,3,11,7.174794071,3.866120139,0,1,Contract,Semi-Urban,Large,5,74161.13824
26,1,Bachelors,Senior,IT,Clerk,3,8,9,36,12,3,2.623104955,1.501300003,2,2,Part-time,Urban,Small,3,53037.66496
34,13,PhD,Junior,Finance,Engineer,5,14,7,55,14,8,1.952535649,5.901315618,9,2,Full-time,Rural,Medium,5,82579.11439
53,19,Masters,Mid,HR,Clerk,4,19,0,55,11,3,7.345488464,8.839021288,0,2,Full-time,Rural,Small,1,97581.31401
30,24,PhD,Mid,Sales,Manager,5,14,4,54,8,14,2.94038485,7.55836775,3,4,Contract,Urban,Small,1,96799.42615
58,28,PhD,Senior,IT,Manager,4,2,9,36,11,11,8.218634838,7.090569745,7,2,Full-time,Rural,Large,5,133596.3185
30,4,Masters,Senior,Sales,Analyst,4,8,3,45,14,10,1.824052034,6.477917644,3,4,Contract,Urban,Medium,5,53118.55321
29,21,Bachelors,Junior,Finance,Manager,5,6,9,57,12,11,6.106541795,2.673031288,8,2,Part-time,Semi-Urban,Medium,1,90024.17934
37,18,Bachelors,Junior,Finance,Clerk,4,2,0,41,15,5,5.81246795,3.757759891,7,3,Part-time,Urban,Large,4,99234.77982
55,7,Bachelors,Junior,Finance,Manager,3,1,2,59,3,11,7.174794071,3.866120139,0,1,Contract,Semi-Urban,Large,5,74161.13824
38,18,Bachelors,Mid,HR,Manager,3,10,9,53,10,1,4.8230887,7.98191795,1,0,Part-time,Semi-Urban,Large,4,94901.39024
30,24,PhD,Mid,Sales,Manager,5,14,4,54,8,14,2.94038485,7.55836775,3,4,Contract,Urban,Small,1,96799.42615
23,9,PhD,Mid,HR,Manager,3,17,6,54,16,5,2.777141581,1.858099202,7,2,Part-time,Urban,Small,3,61587.86062
53,17,Masters,Mid,Finance,Analyst,3,16,4,32,3,12,8.83770211,5.83560946,6,2,Part-time,Rural,Small,2,91829.43346
46,2,Bachelors,Mid,IT,Manager,3,3,2,39,4,9,8.06381227,6.053601513,1,3,Contract,Urban,Medium,5,54061.13409
51,18,Bachelors,Senior,IT,Engineer,1,19,7,41,16,1,5.758167377,8.479403028,4,4,Part-time,Urban,Medium,2,93756.45101
52,27,Bachelors,Mid,HR,Analyst,2,14,6,31,1,13,8.348200215,1.872550552,0,3,Full-time,Urban,Small,5,110337.2609
26,19,Bachelors,Junior,HR,Manager,4,13,3,35,18,8,9.262659019,9.06848616,2,1,Part-time,Semi-Urban,Large,2,91586.84241
41,27,Masters,Senior,HR,Clerk,2,8,3,57,17,4,8.49835248,8.934492759,5,0,Contract,Semi-Urban,Small,1,112080.7438
29,13,PhD,Junior,HR,Analyst,3,10,0,37,7,3,2.08300343,7.29703515,8,4,Contract,Semi-Urban,Large,1,90867.44561
51,28,Masters,Senior,Finance,Clerk,1,17,5,46,3,3,9.236342549,6.95788122,2,1,Full-time,Rural,Small,4,99057.80001
44,16,Bachelors,Junior,IT,Engineer,5,18,9,42,12,7,6.27531732,9.457339719,5,2,Full-time,Semi-Urban,Medium,3,109010.125
24,1,Bachelors,Junior,HR,Manager,5,6,3,50,0,12,2.684488847,3.232535906,0,3,Contract,Rural,Large,4,61432.53193
39,26,Masters,Senior,Sales,Clerk,5,13,0,31,18,14,2.425296826,8.432678148,2,1,Part-time,Semi-Urban,Medium,3,128057.5106
23,9,PhD,Mid,HR,Manager,3,17,6,54,16,5,2.777141581,1.858099202,7,2,Part-time,Urban,Small,3,61587.86062
37,5,Bachelors,Junior,HR,Engineer,5,6,5,37,12,12,2.422863056,9.926000225,2,3,Part-time,Rural,Medium,2,68190.06333
41,22,Bachelors,Senior,Finance,Manager,2,7,3,40,15,12,8.602502805,8.123280108,0,3,Part-time,Urban,Large,4,118037.4389
41,5,Bachelors,Mid,Sales,Manager,4,19,9,36,11,8,3.236978727,8.678019902,4,0,Contract,Rural,Large,2,68355.60261
36,22,Bachelors,Junior,Sales,Engineer,5,11,9,41,9,4,3.555836943,8.946620221,7,4,Full-time,Semi-Urban,Medium,2,98887.78121
43,10,Bachelors,Senior,Sales,Engineer,2,16,7,34,9,3,2.474546489,5.274242072,6,3,Part-time,Rural,Medium,1,83240.63698
29,6,PhD,Mid,Sales,Engineer,4,7,9,57,18,13,1.560751568,4.618225152,2,3,Part-time,Rural,Small,1,80215.62175
25,12,Bachelors,Junior,Sales,Engineer,1,9,5,42,2,5,3.158858606,5.432153488,7,2,Full-time,Semi-Urban,Small,3,60835.44279
28,11,PhD,Junior,Sales,Engineer,5,12,4,33,14,3,1.985910248,5.023872286,8,1,Full-time,Rural,Large,4,69443.55699
37,5,Bachelors,Junior,HR,Clerk,1,12,3,45,9,10,2.067196783,1.758889092,8,3,Part-time,Rural,Medium,4,54763.86369
29,22,Masters,Mid,Sales,Clerk,5,11,1,57,8,6,1.936899382,8.529514661,1,2,Full-time,Rural,Medium,3,97633.31697
37,29,PhD,Mid,Finance,Analyst,2,9,6,36,2,13,8.140049058,2.784758279,9,4,Part-time,Semi-Urban,Small,5,100995.759
26,29,Masters,Junior,IT,Analyst,1,10,1,33,0,14,6.576695144,4.70258537,9,1,Contract,Urban,Small,5,115291.7976
41,21,Masters,Junior,Finance,Analyst,1,5,4,43,8,11,2.288070553,4.049582888,6,1,Full-time,Semi-Urban,Large,5,89951.57002
30,6,PhD,Mid,IT,Engineer,5,12,9,56,8,11,6.019136852,9.140243547,8,0,Part-time,Urban,Small,3,82725.42911
32,23,Masters,Senior,Sales,Analyst,2,16,1,37,0,12,5.987589483,6.035535075,5,0,Full-time,Urban,Large,5,85716.23157
29,22,Masters,Mid,Sales,Clerk,5,11,1,57,8,6,1.936899382,8.529514661,1,2,Full-time,Rural,Medium,3,97633.31697
26,29,Masters,Junior,IT,Analyst,1,10,1,33,0,14,6.576695144,4.70258537,9,1,Contract,Urban,Small,5,115291.7976
55,8,PhD,Mid,Sales,Clerk,1,2,6,32,13,7,1.725894503,1.348260435,5,0,Full-time,Urban,Medium,3,62926.80703
44,17,PhD,Junior,IT,Clerk,4,2,0,58,11,14,2.087653047,4.000179383,7,2,Full-time,Urban,Large,3,94988.86831
26,13,Bachelors,Mid,Finance,Clerk,5,9,9,57,16,8,6.281671553,1.906372239,9,0,Part-time,Semi-Urban,Small,3,94964.31824
37,21,Masters,Junior,Finance,Clerk,4,4,0,42,1,12,6.122859377,9.883976076,7,2,Full-time,Urban,Medium,1,104452.6307
52,0,PhD,Mid,Sales,Analyst,5,16,5,30,12,3,9.804372629,4.326241775,6,0,Contract,Semi-Urban,Small,1,53211.86276
54,2,PhD,Senior,HR,Manager,1,2,1,57,2,8,8.286027595,6.527359113,7,1,Contract,Rural,Small,4,68564.85853
48,12,Bachelors,Junior,Finance,Engineer,4,19,6,33,3,9,8.505803365,4.747241356,8,0,Part-time,Urban,Large,4,78879.49299
43,13,PhD,Mid,Finance,Analyst,5,5,8,42,5,2,2.608340934,8.566991116,6,1,Contract,Semi-Urban,Large,1,98680.73027
25,4,Masters,Senior,Finance,Manager,1,17,0,49,0,9,6.753276008,6.645221612,4,0,Part-time,Urban,Small,5,63566.54194
45,26,PhD,Junior,Sales,Analyst,3,3,4,52,7,7,5.161135602,3.691446442,5,0,Contract,Semi-Urban,Medium,5,94991.87133
24,1,Masters,Mid,HR,Manager,3,18,3,45,7,5,5.195515697,5.187672217,8,4,Full-time,Semi-Urban,Small,2,57747.72236
46,25,Bachelors,Mid,IT,Engineer,2,4,8,42,7,10,6.477867853,3.394342814,2,4,Part-time,Urban,Large,2,92125.07923
37,5,Bachelors,Junior,HR,Clerk,1,12,3,45,9,10,2.067196783,1.758889092,8,3,Part-time,Rural,Medium,4,54763.86369
57,4,Masters,Senior,Finance,Engineer,1,18,6,50,11,7,5.981129071,2.132582251,3,3,Contract,Semi-Urban,Medium,4,68909.22777
27,3,PhD,Senior,Sales,Manager,5,7,8,31,18,12,6.417047545,5.618502914,0,0,Full-time,Semi-Urban,Large,5,67979.25104
42,21,Bachelors,Senior,HR,Engineer,4,17,9,44,5,13,4.696668627,9.122968964,3,1,Full-time,Rural,Small,1,92637.23138
37,5,Bachelors,Junior,HR,Engineer,5,6,5,37,12,12,2.422863056,9.926000225,2,3,Part-time,Rural,Medium,2,68190.06333
26,29,Masters,Junior,IT,Analyst,1,10,1,33,0,14,6.576695144,4.70258537,9,1,Contract,Urban,Small,5,115291.7976
40,1,PhD,Junior,IT,Analyst,3,2,6,50,13,10,5.330083824,9.583490907,2,4,Contract,Rural,Small,1,63939.27291
55,24,Bachelors,Mid,HR,Clerk,4,16,0,54,8,13,4.999186425,1.678550852,8,3,Part-time,Urban,Small,2,89578.44745
36,23,Masters,Mid,HR,Engineer,4,1,4,36,17,12,6.626758426,8.686868744,3,4,Part-time,Urban,Medium,1,116050.0009
52,5,Masters,Mid,Finance,Analyst,2,4,7,46,6,1,3.950222875,4.750922255,3,2,Contract,Rural,Large,4,50233.32958
42,22,Bachelors,Senior,IT,Manager,1,9,9,50,4,10,4.737848306,6.802419288,1,4,Part-time,Semi-Urban,Medium,1,95924.75145
30,6,PhD,Senior,Sales,Analyst,2,18,4,39,15,7,5.918653767,8.136402647,4,0,Full-time,Urban,Large,3,81734.33694
52,8,Bachelors,Senior,Sales,Analyst,3,8,7,35,18,11,3.97115801,3.870881983,7,1,Part-time,Urban,Medium,4,75173.21639
44,27,PhD,Senior,HR,Clerk,1,8,8,52,14,4,9.918465337,4.085191815,6,0,Full-time,Semi-Urban,Large,1,110404.6955
36,18,Masters,Mid,HR,Manager,3,13,6,53,0,2,6.641045576,1.837833525,8,2,Full-time,Semi-Urban,Large,3,98635.44581
31,13,PhD,Mid,HR,Clerk,3,13,8,52,2,8,6.557704969,1.066477957,3,0,Full-time,Urban,Large,3,82322.47852
55,14,PhD,Senior,Finance,Analyst,3,9,1,49,16,4,6.419333729,2.887663406,2,2,Part-time,Urban,Medium,5,83143.52982
44,15,Masters,Junior,Sales,Manager,5,19,6,47,1,9,1.724119065,9.721098492,9,0,Contract,Rural,Large,5,79884.43726
29,13,PhD,Junior,HR,Analyst,3,10,0,37,7,3,2.08300343,7.29703515,8,4,Contract,Semi-Urban,Large,1,90867.44561
25,29,Masters,Mid,Sales,Manager,1,17,5,54,4,11,3.46919342,9.702490885,6,3,Full-time,Urban,Large,5,104108.1825
38,10,PhD,Junior,IT,Manager,1,10,6,37,7,12,6.195834777,5.578170141,0,1,Contract,Semi-Urban,Large,4,79245.63895
53,2,Bachelors,Junior,IT,Clerk,4,18,3,50,19,11,4.362620244,6.004962599,6,0,Full-time,Rural,Medium,4,51024.57536
29,13,PhD,Senior,Sales,Analyst,1,18,8,52,10,5,9.064508762,3.738848377,2,1,Full-time,Urban,Medium,4,71321.12681
31,19,Bachelors,Junior,HR,Manager,5,17,3,43,8,12,6.333234031,7.650584313,8,3,Contract,Urban,Large,3,110570.9352
47,0,Masters,Junior,HR,Analyst,2,13,1,34,6,4,2.558646712,4.489785638,7,2,Contract,Semi-Urban,Medium,2,63339.38948
38,4,Bachelors,Senior,Finance,Engineer,4,16,5,41,4,2,4.226537789,5.213150149,3,1,Full-time,Semi-Urban,Large,1,60926.31797
22,26,Bachelors,Junior,IT,Engineer,1,9,9,47,6,14,8.841642942,2.120319207,5,1,Part-time,Semi-Urban,Small,3,114815.026
24,8,Bachelors,Mid,Finance,Analyst,4,8,9,46,14,3,3.124740194,1.785078829,4,3,Part-time,Semi-Urban,Small,4,63886.83479
41,22,Bachelors,Mid,Finance,Manager,2,16,4,57,8,3,6.211363012,6.145073515,8,3,Contract,Rural,Medium,1,108598.4512
52,1,Masters,Mid,Sales,Clerk,2,15,8,47,7,1,7.681199997,8.016237116,4,1,Full-time,Semi-Urban,Large,4,51450.68454
24,15,Bachelors,Junior,Sales,Clerk,4,7,9,32,7,3,3.246641862,7.660470651,4,4,Full-time,Semi-Urban,Medium,5,97850.20664
29,6,PhD,Mid,Sales,Engineer,4,7,9,57,18,13,1.560751568,4.618225152,2,3,Part-time,Rural,Small,1,80215.62175
50,7,Masters,Senior,Sales,Clerk,5,12,2,33,8,8,6.75060754,1.291499442,8,1,Part-time,Rural,Medium,1,82611.40687
25,1,PhD,Mid,IT,Clerk,3,16,3,31,16,5,6.197173298,1.94624702,7,4,Full-time,Rural,Large,2,52068.66972
59,14,Masters,Junior,Sales,Clerk,3,6,5,59,4,14,1.781707409,6.126451762,1,4,Full-time,Rural,Large,3,86313.44952
55,25,PhD,Junior,HR,Manager,4,6,6,47,11,9,5.31100931,2.148150814,8,1,Full-time,Semi-Urban,Small,2,90458.79029
42,20,Masters,Mid,Sales,Clerk,2,8,0,49,9,5,3.423082989,7.255237163,6,0,Part-time,Semi-Urban,Large,5,103827.3676
41,27,Masters,Senior,HR,Clerk,2,8,3,57,17,4,8.49835248,8.934492759,5,0,Contract,Semi-Urban,Small,1,112080.7438
40,1,PhD,Junior,IT,Analyst,3,2,6,50,13,10,5.330083824,9.583490907,2,4,Contract,Rural,Small,1,63939.27291
46,6,Masters,Senior,IT,Analyst,5,11,9,45,8,6,6.172612048,3.047190487,5,0,Full-time,Rural,Large,4,81211.24063
51,18,Bachelors,Senior,IT,Engineer,1,19,7,41,16,1,5.758167377,8.479403028,4,4,Part-time,Urban,Medium,2,93756.45101
49,26,Bachelors,Senior,Finance,Engineer,4,17,1,40,5,11,4.154839679,7.276017327,4,3,Full-time,Rural,Medium,2,117251.0605
53,17,Masters,Mid,Finance,Analyst,3,16,4,32,3,12,8.83770211,5.83560946,6,2,Part-time,Rural,Small,2,91829.43346
45,14,Masters,Mid,Finance,Clerk,3,4,8,58,19,12,7.035704694,2.755636741,2,3,Full-time,Rural,Medium,2,85449.46878
27,23,Masters,Mid,IT,Clerk,2,3,4,42,5,11,7.972423504,4.965613616,5,0,Full-time,Rural,Small,3,93128.15984
45,14,Masters,Mid,Finance,Clerk,3,4,8,58,19,12,7.035704694,2.755636741,2,3,Full-time,Rural,Medium,2,85449.46878
